,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Exited
295,536,0,41,9,0.0,1,1,0,121299.14,0,3,685,1,0,0,0,1,0,0,0
296,660,1,34,8,106486.66,2,0,1,182262.66,0,5,322,1,0,0,0,0,0,1,0
297,545,0,26,1,0.0,2,1,1,199638.56,0,5,902,1,0,0,0,0,1,0,0
298,586,1,27,5,130231.8,2,1,1,192427.16,0,3,298,1,0,0,0,0,1,0,0
299,667,1,28,6,165798.1,1,1,0,147090.9,0,5,404,1,0,0,1,0,0,0,0
300,653,1,35,6,116662.96,2,1,1,23864.21,0,2,262,0,0,1,1,0,0,0,0
301,686,1,38,7,111484.88,1,1,1,76076.2,0,4,784,0,0,1,1,0,0,0,0
302,521,1,35,6,96423.84,1,1,0,10488.44,0,4,280,1,0,0,0,0,1,0,0
303,730,0,35,0,155470.55,1,1,1,53718.28,0,4,500,1,0,0,0,1,0,0,0
304,519,1,38,1,114141.64,1,1,1,60988.21,1,5,748,0,1,0,0,1,0,0,1
305,728,1,42,8,0.0,2,0,1,41823.22,0,5,785,0,0,1,1,0,0,0,0
306,506,1,36,5,0.0,2,1,0,164253.35,0,4,299,1,0,0,0,1,0,0,0
307,600,1,30,2,119755.0,1,1,1,21852.91,0,1,910,0,1,0,1,0,0,0,0
308,412,1,29,5,0.0,2,0,0,12510.53,0,1,327,1,0,0,0,0,0,1,0
309,803,0,65,2,151659.52,2,0,1,6930.17,0,5,321,1,0,0,0,0,1,0,0
310,585,0,39,7,0.0,2,1,0,2401.26,0,5,601,1,0,0,0,0,1,0,0
311,591,1,29,6,0.0,2,1,1,108684.65,0,3,578,1,0,0,0,0,0,1,0
312,797,1,24,5,0.0,2,1,0,182257.61,0,3,707,1,0,0,1,0,0,0,0
313,606,1,37,8,154712.58,2,1,0,89099.18,0,5,577,0,0,1,1,0,0,0,0
314,579,0,45,2,0.0,2,0,0,11514.39,0,2,451,1,0,0,0,0,0,1,0
315,850,1,32,4,0.0,1,1,1,180622.02,0,2,818,1,0,0,0,1,0,0,0
316,506,0,32,3,0.0,1,1,1,80823.02,0,3,619,1,0,0,0,0,1,0,0
317,725,1,41,7,113980.21,1,1,1,116704.25,0,4,240,1,0,0,1,0,0,0,0
319,715,0,38,5,118590.41,1,1,1,5684.17,1,4,788,1,0,0,0,1,0,0,1
320,675,1,42,2,92616.64,2,1,0,8567.18,0,1,960,0,1,0,1,0,0,0,0
321,583,0,38,10,0.0,2,0,1,113597.64,0,4,691,1,0,0,0,0,0,1,0
322,741,1,25,4,0.0,2,1,1,73873.65,0,5,234,0,0,1,0,0,0,1,0
324,565,0,47,10,139756.12,1,1,0,165849.49,1,4,234,0,1,0,0,1,0,0,1
325,681,1,46,0,105969.42,1,1,0,5771.56,0,4,386,1,0,0,0,1,0,0,0
326,518,1,40,4,0.0,2,0,1,194416.58,0,1,478,1,0,0,0,0,1,0,0
327,797,1,32,10,114084.6,1,0,1,125782.29,0,1,543,1,0,0,0,0,0,1,0
328,723,0,49,4,0.0,2,0,1,89972.25,0,1,886,1,0,0,0,0,1,0,0
329,684,1,29,8,127269.75,1,0,1,79495.01,0,4,742,0,1,0,0,0,1,0,0
330,478,0,32,6,71187.24,1,1,1,110593.62,0,3,248,1,0,0,0,1,0,0,0
331,784,0,42,2,109052.04,2,1,0,6409.55,0,5,985,0,0,1,0,1,0,0,0
332,521,1,52,5,116497.31,3,0,0,53793.1,1,3,647,0,1,0,0,0,0,1,1
333,850,1,34,6,0.0,1,0,1,52796.31,0,3,831,1,0,0,0,1,0,0,0
334,492,0,28,9,0.0,2,1,0,95957.09,0,4,980,1,0,0,0,1,0,0,0
335,686,1,38,0,138131.34,1,0,1,115927.85,0,4,385,1,0,0,0,0,1,0,0
336,732,0,67,1,0.0,2,1,1,177783.04,0,5,407,0,0,1,1,0,0,0,0
337,609,0,43,6,86053.52,2,1,1,113276.46,1,5,529,0,0,1,0,0,1,0,1
338,709,1,32,4,147307.91,1,0,1,40861.55,0,4,556,1,0,0,0,0,1,0,0
339,743,1,32,9,0.0,2,1,0,175252.78,0,4,364,1,0,0,1,0,0,0,0
341,594,0,29,3,130830.22,1,1,0,61048.53,0,4,873,0,1,0,0,1,0,0,0
342,594,0,31,9,0.0,1,0,1,5719.11,0,5,365,1,0,0,0,1,0,0,0
343,660,0,23,6,166070.48,2,0,0,90494.72,0,4,313,0,1,0,0,1,0,0,0
344,772,1,23,2,0.0,2,1,0,18364.19,0,3,407,1,0,0,0,1,0,0,0
345,833,1,47,2,0.0,2,1,1,182247.77,0,5,418,1,0,0,0,0,0,1,0
346,715,0,31,3,110581.29,1,1,1,94715.24,0,2,964,1,0,0,0,0,1,0,0
347,550,1,36,2,113877.23,2,1,0,174921.91,0,5,980,0,1,0,1,0,0,0,0
348,671,1,45,2,106376.85,1,0,1,158264.62,0,3,244,1,0,0,1,0,0,0,0
349,624,1,36,6,0.0,2,0,0,84635.64,0,5,813,1,0,0,1,0,0,0,0
350,525,1,51,10,0.0,3,1,0,171045.35,1,2,242,1,0,0,0,0,1,0,1
351,620,0,29,1,138740.24,2,0,0,154700.61,0,2,271,1,0,0,0,0,0,1,0
352,588,1,49,6,132623.76,3,1,0,36292.94,1,3,959,0,1,0,0,0,1,0,1
353,744,0,39,6,0.0,1,0,0,10662.58,0,4,593,1,0,0,1,0,0,0,0
354,758,0,40,5,93499.82,2,0,0,123218.81,0,1,793,0,0,1,1,0,0,0,0
355,754,0,39,8,129401.87,1,1,1,87684.93,0,2,591,0,1,0,0,1,0,0,0
356,649,1,33,2,0.0,2,1,0,2010.98,0,3,720,1,0,0,1,0,0,0,0
357,553,0,31,4,0.0,2,1,1,89087.4,0,2,393,1,0,0,1,0,0,0,0
358,651,1,35,0,181821.96,2,0,1,36923.67,1,5,539,1,0,0,0,0,1,0,1
359,605,0,57,2,0.0,3,1,0,66652.75,1,3,502,0,0,1,0,0,1,0,1
360,744,0,46,1,0.0,3,1,1,177431.59,1,4,846,0,0,1,0,0,1,0,1
361,531,0,42,6,88324.31,2,1,0,75248.75,0,1,319,0,1,0,1,0,0,0,0
362,695,0,31,5,0.0,2,0,1,13998.88,0,3,583,0,0,1,0,1,0,0,0
363,718,0,49,10,0.0,1,1,0,184474.72,1,2,692,1,0,0,0,0,1,0,1
364,672,1,43,5,0.0,1,0,0,63833.09,0,4,333,1,0,0,0,1,0,0,0
365,713,1,46,5,0.0,1,1,1,55701.62,0,5,961,1,0,0,0,1,0,0,0
366,642,1,25,7,0.0,2,1,0,102083.78,0,3,905,1,0,0,0,0,0,1,0
367,721,0,37,1,0.0,2,1,0,70810.8,0,5,420,1,0,0,1,0,0,0,0
368,574,1,36,3,0.0,2,1,1,8559.66,0,5,644,0,0,1,1,0,0,0,0
369,652,0,42,3,83492.07,2,1,0,37914.12,0,1,343,0,0,1,0,0,1,0,0
370,778,1,41,7,139706.31,1,1,0,63337.19,0,1,417,0,1,0,0,1,0,0,0
371,643,1,28,9,160858.13,2,1,0,27149.27,0,4,349,0,1,0,1,0,0,0,0
372,705,1,33,3,144427.96,2,1,0,113845.19,0,4,357,1,0,0,0,0,1,0,0
373,682,1,50,6,121818.84,2,0,1,124151.37,0,1,813,1,0,0,0,0,0,1,0
374,484,1,54,3,134388.11,1,0,0,49954.79,1,3,719,0,1,0,0,1,0,0,1
375,659,1,32,3,107594.11,2,1,1,102416.84,0,3,683,0,0,1,1,0,0,0,0
376,800,1,38,9,0.0,1,1,0,78744.39,0,2,350,0,0,1,1,0,0,0,0
377,632,1,60,2,0.0,2,0,1,2085.32,0,4,350,1,0,0,0,0,0,1,0
378,726,1,30,5,111375.32,2,1,0,2704.09,0,4,622,0,1,0,0,0,1,0,0
379,507,0,31,0,106942.08,1,0,1,44001.11,0,2,817,1,0,0,0,0,1,0,0
380,786,0,32,6,114512.59,1,1,0,15796.66,0,3,229,0,0,1,1,0,0,0,0
381,689,0,38,6,121021.05,1,1,1,12182.15,0,3,946,0,0,1,0,0,0,1,0
382,690,1,38,1,94456.0,2,0,1,55034.02,0,3,240,1,0,0,0,1,0,0,0
383,520,1,45,7,107023.03,1,1,0,32903.93,0,3,469,0,0,1,0,1,0,0,0
384,757,0,34,9,101861.36,2,0,0,187011.96,0,5,903,0,1,0,0,0,1,0,0
385,718,1,26,7,147527.03,1,0,0,51099.56,0,4,955,0,1,0,0,0,1,0,0
386,751,1,33,4,79281.61,1,1,0,117547.76,0,4,599,0,0,1,0,1,0,0,0
387,644,0,37,8,0.0,2,1,0,20968.88,0,3,910,1,0,0,0,1,0,0,0
388,479,1,48,5,87070.23,1,0,1,85646.41,0,3,523,0,0,1,0,0,0,1,0
389,656,1,43,7,134919.85,1,1,0,194691.95,0,1,421,1,0,0,1,0,0,0,0
390,731,1,33,1,0.0,1,1,0,130726.96,0,1,462,0,0,1,0,1,0,0,0
391,707,1,42,2,16893.59,1,1,1,77502.56,0,3,855,1,0,0,0,1,0,0,0
392,759,1,44,2,111095.58,2,1,0,100137.7,0,4,784,1,0,0,1,0,0,0,0
393,841,0,36,5,156021.31,1,0,0,122662.98,0,4,242,1,0,0,1,0,0,0,0
394,756,1,67,4,0.0,3,1,1,93081.87,0,1,593,1,0,0,0,1,0,0,0
395,491,0,57,4,112044.72,1,1,1,41229.73,1,2,562,0,1,0,1,0,0,0,1
396,609,1,33,6,94126.67,1,0,0,93718.16,0,1,1000,0,1,0,0,0,1,0,0
397,777,0,32,2,0.0,1,1,0,136458.19,1,5,917,1,0,0,0,0,0,1,1
398,635,1,50,7,159453.64,2,0,0,54560.79,1,3,997,0,0,1,0,0,0,1,1
399,575,1,36,7,0.0,1,1,1,55868.97,1,4,689,1,0,0,0,1,0,0,1
401,708,0,41,5,0.0,1,0,1,157003.99,0,3,256,0,0,1,0,0,0,1,0
402,519,1,39,1,97700.02,1,1,1,30709.03,0,3,960,1,0,0,0,0,0,1,0
403,604,0,47,4,118907.6,1,0,1,47777.15,1,3,808,0,1,0,0,0,1,0,1
404,641,1,41,6,0.0,2,1,0,65396.79,0,5,226,1,0,0,0,0,0,1,0
405,496,0,55,4,125292.53,1,1,1,31532.96,1,1,726,0,1,0,1,0,0,0,1
406,504,1,43,5,134740.19,2,1,0,181430.91,0,1,640,0,1,0,0,0,0,1,0
407,731,1,41,4,0.0,2,1,0,22299.27,0,1,968,0,0,1,0,1,0,0,0
408,697,1,30,1,0.0,2,0,0,735.79,0,5,470,0,0,1,0,0,0,1,0
409,547,1,30,6,0.0,2,1,1,18471.86,0,5,458,1,0,0,0,0,1,0,0
410,744,1,47,9,0.0,2,1,0,113163.17,0,2,743,1,0,0,0,0,1,0,0
411,712,1,24,2,0.0,1,0,1,121232.51,0,5,264,1,0,0,0,1,0,0,0
412,719,0,54,7,0.0,2,1,1,125041.52,0,4,619,1,0,0,1,0,0,0,0
413,473,0,25,6,110666.42,2,0,0,46758.42,0,3,442,1,0,0,0,0,0,1,0
414,688,0,39,0,0.0,2,1,0,53222.15,1,5,765,1,0,0,0,1,0,0,1
415,473,1,40,8,152576.25,2,1,0,73073.68,0,4,310,0,1,0,1,0,0,0,0
416,662,0,29,10,0.0,2,1,0,137508.31,0,1,934,1,0,0,0,0,0,1,0
417,460,1,46,4,127559.97,2,1,1,126952.5,0,5,287,0,1,0,0,0,0,1,0
418,721,1,40,6,100275.88,1,1,0,138564.48,1,5,889,0,1,0,0,1,0,0,1
419,616,1,31,3,94263.91,2,1,0,168895.06,0,5,499,1,0,0,0,0,0,1,0
420,543,0,32,7,147256.86,1,1,0,112771.95,0,3,932,1,0,0,1,0,0,0,0
421,486,1,62,9,118356.89,2,1,0,168034.83,1,2,299,0,1,0,0,0,1,0,1
422,612,1,32,3,121394.42,1,1,0,164081.42,0,1,588,1,0,0,0,0,1,0,0
423,474,0,37,5,142688.57,2,1,1,110953.33,0,4,822,0,1,0,1,0,0,0,0
424,648,1,33,5,138664.24,1,1,0,29076.27,0,1,403,0,1,0,0,0,1,0,0
425,621,1,41,5,104631.67,1,1,1,95551.22,0,1,680,0,0,1,0,0,1,0,0
426,633,0,39,9,129189.15,2,0,0,170998.83,0,1,757,1,0,0,0,1,0,0,0
427,727,0,57,1,109679.72,1,0,1,753.37,0,5,841,0,0,1,0,0,0,1,0
428,677,1,40,7,95312.8,1,1,1,62944.75,0,1,978,0,0,1,1,0,0,0,0
429,746,1,35,2,172274.01,1,1,0,22374.97,0,3,950,1,0,0,0,0,1,0,0
431,724,1,28,5,97612.12,1,1,1,96498.14,0,2,898,1,0,0,1,0,0,0,0
432,581,1,41,2,127913.71,2,1,1,44205.95,0,2,503,0,1,0,0,0,0,1,0
433,740,1,40,4,114318.78,2,1,0,129333.69,1,5,303,0,1,0,0,0,1,0,1
434,562,1,31,4,127237.25,2,0,1,143317.42,0,4,938,0,1,0,1,0,0,0,0
435,717,0,49,1,110864.38,2,1,1,124532.9,1,1,845,0,0,1,0,0,1,0,1
436,480,1,44,10,129608.57,1,1,0,5472.7,1,1,775,0,1,0,0,1,0,0,1
437,850,0,46,3,0.0,2,1,1,187980.21,0,1,318,1,0,0,0,0,1,0,0
438,716,0,52,7,65971.61,2,1,0,14608.0,1,2,450,1,0,0,0,0,1,0,1
439,749,1,54,3,144768.94,1,1,0,93336.3,1,1,378,0,1,0,0,0,0,1,1
440,593,0,46,2,76597.79,1,1,1,54453.72,0,1,520,0,0,1,0,1,0,0,0
441,635,0,48,2,0.0,2,1,1,136551.25,0,4,514,0,0,1,0,1,0,0,0
442,581,1,38,1,133105.47,1,1,0,105732.9,1,3,438,0,1,0,0,0,0,1,1
443,710,0,37,5,0.0,2,1,0,115403.31,0,1,875,1,0,0,0,0,0,1,0
444,574,0,28,7,0.0,2,0,0,185660.3,0,1,626,0,0,1,0,0,1,0,0
445,620,1,22,0,0.0,1,1,0,32589.45,0,3,911,1,0,0,0,1,0,0,0
446,553,1,35,2,158584.28,2,1,0,43640.16,0,1,241,0,1,0,0,1,0,0,0
447,832,0,27,10,98590.25,1,1,0,30912.89,0,1,726,1,0,0,0,0,0,1,0
448,756,0,39,5,149363.12,2,1,1,109098.39,0,2,927,0,1,0,1,0,0,0,0
449,739,0,40,8,0.0,1,1,0,167030.51,0,5,836,0,0,1,0,0,1,0,0
450,666,0,40,2,0.0,2,0,0,36371.27,0,2,879,1,0,0,0,0,0,1,0
451,520,0,30,4,145222.99,2,0,0,145160.96,0,3,779,0,0,1,0,1,0,0,0
452,662,1,37,4,155187.3,1,1,0,48930.8,0,2,828,0,0,1,0,1,0,0,0
453,633,0,30,6,0.0,2,0,0,41642.29,0,2,565,1,0,0,1,0,0,0,0
454,802,0,39,7,120145.96,2,0,1,59497.01,1,5,327,1,0,0,0,1,0,0,1
455,596,0,27,2,151027.56,1,1,0,170320.58,0,2,993,0,1,0,0,0,1,0,0
456,540,1,41,3,0.0,2,1,0,121098.65,0,2,781,1,0,0,0,1,0,0,0
458,688,1,42,5,0.0,2,0,0,197602.29,0,4,378,0,0,1,0,0,0,1,0
459,751,0,36,6,169831.46,2,1,1,27758.36,1,5,379,0,1,0,0,1,0,0,0
460,655,0,51,3,0.0,2,0,1,15801.02,0,1,629,1,0,0,0,0,0,1,0
461,648,1,33,7,135310.41,2,0,1,171668.2,0,3,231,0,1,0,1,0,0,0,0
462,687,1,38,0,144450.58,1,0,1,137276.83,0,3,385,1,0,0,0,0,0,1,0
463,613,0,45,1,187841.99,2,1,1,147224.27,0,1,482,1,0,0,0,0,1,0,0
464,496,0,44,0,179356.28,2,1,0,2919.21,1,1,326,0,0,1,0,0,1,0,1
465,603,0,42,6,0.0,1,1,1,90437.87,0,4,842,0,0,1,1,0,0,0,0
466,671,0,31,6,0.0,2,1,1,15846.42,0,1,508,1,0,0,0,1,0,0,0
468,509,1,55,8,132387.91,2,1,1,170360.11,0,1,913,1,0,0,0,0,1,0,0
469,592,0,41,2,138734.94,1,1,0,90020.74,0,1,308,0,0,1,0,0,1,0,0
470,712,1,52,9,0.0,1,1,1,117977.45,1,1,294,0,0,1,0,1,0,0,1
471,720,1,31,4,141356.47,1,0,0,137985.69,0,2,637,0,0,1,0,0,0,1,0
472,685,1,39,9,0.0,2,1,1,18826.06,0,3,632,0,0,1,0,1,0,0,0
473,774,1,26,2,93844.69,1,1,0,28415.36,0,1,282,1,0,0,1,0,0,0,0
474,682,0,64,10,128306.7,1,0,1,66040.83,0,4,457,1,0,0,0,0,1,0,0
475,641,1,37,6,0.0,2,1,0,45309.24,0,5,940,1,0,0,1,0,0,0,0
476,746,0,25,3,104833.79,1,0,0,71911.3,0,2,367,0,0,1,0,0,1,0,0
477,557,1,68,2,100194.44,1,1,1,38596.34,0,1,888,0,1,0,0,1,0,0,0
478,603,1,44,6,108122.39,2,1,0,108488.33,1,3,652,0,1,0,0,1,0,0,1
479,645,0,38,7,59568.57,1,1,1,167723.25,0,3,902,1,0,0,0,1,0,0,0
480,637,1,40,9,154309.67,1,1,1,125334.16,1,3,659,0,1,0,0,0,1,0,1
481,616,1,41,10,113220.2,2,1,1,114072.91,0,3,596,0,1,0,0,0,0,1,0
482,632,0,35,2,150561.03,2,0,0,64722.61,0,1,506,0,1,0,0,1,0,0,0
483,631,0,32,2,146810.99,2,1,1,180990.29,0,1,378,0,1,0,0,1,0,0,0
484,683,1,56,7,50911.21,3,0,0,97629.31,1,2,655,0,0,1,1,0,0,0,1
485,630,1,34,9,0.0,2,1,1,114006.35,0,5,348,1,0,0,1,0,0,0,0
486,477,0,24,2,95675.62,2,0,0,162699.7,1,3,355,0,1,0,0,0,1,0,1
487,604,0,42,10,166031.45,1,1,0,98293.14,0,1,820,0,1,0,1,0,0,0,0
488,484,1,40,7,106901.42,2,0,0,118045.98,0,2,396,0,1,0,0,0,1,0,0
489,743,0,32,6,140348.56,2,1,1,163254.39,0,1,707,0,1,0,0,0,1,0,0
490,686,0,41,10,0.0,1,1,1,144272.71,1,5,875,1,0,0,0,1,0,0,1
491,624,1,38,7,123906.55,1,1,0,135096.78,0,4,799,0,0,1,0,1,0,0,0
492,532,1,43,9,0.0,2,0,0,190573.91,1,3,559,1,0,0,0,0,1,0,1
494,557,1,34,3,0.0,1,0,1,123427.98,0,4,489,0,0,1,0,1,0,0,0
495,645,0,55,1,133676.65,1,0,1,17095.49,0,5,557,0,0,1,0,0,0,1,0
496,569,0,51,3,0.0,3,1,0,75084.96,1,2,411,0,0,1,0,0,0,1,1
497,768,1,25,0,78396.08,1,1,1,8316.19,0,5,495,1,0,0,1,0,0,0,0
498,690,0,36,6,110480.48,1,0,0,81292.33,0,4,276,1,0,0,0,1,0,0,0
499,604,0,25,5,157780.84,2,1,1,58426.81,0,2,988,0,1,0,0,0,0,1,0
500,673,1,59,0,178058.06,2,0,1,21063.71,1,3,328,1,0,0,1,0,0,0,1
501,850,1,41,8,60880.68,1,1,0,31825.84,0,4,448,0,1,0,0,0,0,1,0
502,725,0,31,6,0.0,1,0,0,61326.43,0,1,503,1,0,0,1,0,0,0,0
503,644,1,33,7,174571.36,1,0,1,43943.09,0,1,881,1,0,0,1,0,0,0,0
504,703,1,29,9,0.0,2,1,0,50679.48,0,3,242,0,0,1,1,0,0,0,0
505,783,1,40,6,0.0,2,1,0,109742.55,0,1,382,1,0,0,0,1,0,0,0
506,748,1,38,4,115221.36,1,0,1,70956.75,0,5,986,1,0,0,0,0,1,0,0
508,850,1,33,7,140956.99,1,0,0,3510.18,0,2,483,1,0,0,0,0,1,0,0
509,524,0,31,8,107818.63,1,1,0,199725.39,1,1,462,0,1,0,0,0,0,1,1
510,501,1,24,4,130806.42,2,1,0,80241.14,0,1,796,0,1,0,0,1,0,0,0
511,670,1,33,8,126679.69,1,1,1,39451.09,0,4,386,1,0,0,0,0,0,1,0
512,593,1,43,9,0.0,2,1,1,76357.43,0,1,931,1,0,0,1,0,0,0,0
513,709,1,34,4,148375.19,2,1,1,21521.38,0,5,701,0,1,0,0,1,0,0,0
514,667,0,38,6,144432.04,1,1,1,73963.17,1,1,403,1,0,0,0,0,0,1,1
515,821,0,40,1,0.0,2,1,0,194273.12,0,5,935,1,0,0,0,0,0,1,0
516,675,1,49,8,135133.39,1,0,1,179521.24,1,4,229,1,0,0,0,1,0,0,1
517,693,1,44,5,124601.58,2,1,1,46998.13,1,2,408,0,1,0,0,0,0,1,1
518,726,0,56,2,105473.74,1,1,1,46044.7,0,1,747,0,0,1,0,0,1,0,0
519,666,0,36,3,129118.5,2,0,0,139435.12,0,1,940,0,1,0,1,0,0,0,0
520,568,0,47,7,0.0,2,1,1,45978.39,0,2,845,1,0,0,0,1,0,0,0
521,585,1,40,7,0.0,2,0,0,146156.98,0,4,270,1,0,0,0,0,0,1,0
522,625,0,52,2,79468.96,1,1,1,84606.03,0,2,629,1,0,0,0,0,1,0,0
523,668,0,46,7,161806.09,1,1,1,173052.19,0,4,794,0,1,0,0,1,0,0,0
524,667,1,56,2,168883.08,1,0,1,18897.78,0,2,321,0,0,1,0,0,1,0,0
525,602,0,35,8,0.0,2,1,1,152843.53,0,2,677,1,0,0,0,0,1,0,0
526,700,1,31,7,0.0,2,0,1,145151.96,0,1,676,0,0,1,0,1,0,0,0
527,580,0,39,9,128362.59,1,1,0,86044.98,0,1,456,1,0,0,0,1,0,0,0
528,606,1,36,5,190479.48,2,0,0,179351.89,0,5,929,0,1,0,0,0,1,0,0
529,631,0,34,4,124379.14,1,1,0,106892.91,0,1,461,1,0,0,0,0,0,1,0
531,600,0,39,5,0.0,2,0,0,118272.07,0,4,225,1,0,0,0,1,0,0,0
532,632,1,44,3,107764.75,1,1,0,185667.72,0,4,582,1,0,0,0,1,0,0,0
533,805,0,33,3,105663.56,2,0,1,33330.89,0,3,709,0,1,0,0,0,0,1,0
534,701,0,33,7,123870.07,1,1,0,97794.71,0,1,942,0,0,1,0,1,0,0,0
535,679,1,35,1,110245.13,1,1,1,178291.09,0,5,728,0,1,0,0,1,0,0,0
536,582,0,29,0,0.0,1,1,1,84012.81,0,2,572,1,0,0,1,0,0,0,0
537,729,1,30,9,0.0,2,1,0,151869.35,0,1,807,1,0,0,1,0,0,0,0
538,850,0,41,5,0.0,2,1,1,34827.43,0,2,914,1,0,0,0,1,0,0,0
539,667,0,42,10,64404.26,2,0,0,26022.37,0,5,577,0,1,0,1,0,0,0,0
540,443,1,36,6,70438.01,2,0,1,56937.43,0,4,858,0,0,1,0,1,0,0,0
541,646,1,39,6,121681.91,2,0,1,61793.47,0,1,321,0,1,0,0,1,0,0,0
542,781,1,33,3,0.0,2,1,1,42556.33,0,2,989,0,0,1,0,1,0,0,0
543,810,1,33,6,0.0,2,1,1,77965.67,0,4,520,1,0,0,1,0,0,0,0
544,521,0,39,3,146408.68,1,0,0,72993.67,0,3,818,0,0,1,1,0,0,0,0
545,607,0,25,4,121166.89,1,0,1,115288.24,0,1,551,0,0,1,1,0,0,0,0
546,704,1,42,8,129735.3,2,1,1,179565.57,0,1,361,1,0,0,0,0,1,0,0
547,850,0,26,4,62610.96,2,0,1,179365.1,0,3,604,1,0,0,1,0,0,0,0
548,737,1,35,0,133377.8,1,0,1,64050.19,0,1,666,0,1,0,1,0,0,0,0
549,682,0,43,7,111094.05,2,1,1,64679.3,0,2,571,0,1,0,0,1,0,0,0
550,520,1,32,5,110029.77,1,1,0,56246.69,0,4,483,0,1,0,1,0,0,0,0
551,704,1,37,4,0.0,2,0,0,25684.93,0,5,439,0,0,1,0,0,0,1,0
552,775,1,51,2,123783.25,1,1,1,134901.57,0,2,489,0,1,0,0,0,1,0,0
553,741,0,35,1,0.0,2,1,0,36557.55,0,1,500,1,0,0,0,0,0,1,0
554,681,1,67,7,0.0,2,0,1,163714.92,0,1,444,0,0,1,0,0,0,1,0
555,807,1,33,10,101952.97,2,1,0,178153.65,0,2,634,1,0,0,0,1,0,0,0
556,523,1,34,2,161588.89,1,1,1,51358.66,0,3,940,1,0,0,0,0,1,0,0
557,558,0,47,9,0.0,2,1,0,103787.28,0,2,251,1,0,0,0,0,1,0,0
558,494,1,37,5,107106.33,2,1,0,172063.09,0,3,586,0,1,0,0,0,1,0,0
559,710,0,38,4,0.0,2,1,1,136390.88,0,4,411,0,0,1,1,0,0,0,0
560,758,0,35,5,0.0,2,0,0,100365.51,0,1,833,0,0,1,1,0,0,0,0
561,727,1,37,9,101191.83,1,1,1,34551.35,1,2,613,0,1,0,0,0,1,0,1
562,639,0,35,1,103015.12,2,1,1,139094.12,0,1,467,1,0,0,0,0,1,0,0
563,644,1,49,10,0.0,2,1,1,145089.64,0,4,511,0,0,1,0,0,0,1,0
564,796,1,39,5,86350.87,2,0,0,105080.53,0,1,570,0,1,0,0,1,0,0,0
565,615,1,64,0,81564.1,2,0,1,35896.09,0,3,586,1,0,0,0,0,0,1,0
566,613,0,51,7,147262.11,1,1,1,53630.9,1,1,669,0,1,0,0,0,0,1,1
567,850,1,43,7,0.0,2,1,1,173851.11,0,3,368,1,0,0,1,0,0,0,0
568,570,0,36,3,0.0,2,1,0,92118.75,0,2,971,1,0,0,1,0,0,0,0
569,717,0,36,2,99472.76,2,1,0,94274.72,1,4,472,1,0,0,1,0,0,0,1
571,700,0,37,7,0.0,2,1,0,17040.82,0,3,341,1,0,0,1,0,0,0,0
572,714,1,29,9,0.0,2,1,0,129192.55,0,3,323,0,0,1,1,0,0,0,0
573,422,0,54,4,0.0,2,1,1,7166.71,0,5,733,0,0,1,0,0,1,0,0
574,738,1,31,9,82674.15,1,1,0,41970.72,0,4,234,1,0,0,1,0,0,0,0
575,771,0,67,8,0.0,2,1,1,51219.8,0,1,352,0,0,1,0,1,0,0,0
576,629,1,41,10,150148.51,1,0,0,6936.27,0,2,799,0,0,1,1,0,0,0,0
577,752,0,45,3,105426.5,2,0,1,89773.45,0,2,244,0,1,0,0,0,0,1,0
578,716,1,31,8,109578.04,2,1,1,51503.51,0,1,393,1,0,0,1,0,0,0,0
579,744,0,30,1,124037.28,1,1,1,142210.94,0,5,334,0,0,1,1,0,0,0,0
580,635,1,31,1,0.0,2,1,0,135382.23,0,5,510,0,0,1,0,0,1,0,0
581,745,1,21,4,137910.45,1,1,1,177235.23,0,3,923,1,0,0,0,0,1,0,0
582,629,0,37,10,99546.25,3,0,1,25136.95,1,1,878,1,0,0,0,0,1,0,1
583,637,1,30,1,122185.53,1,1,0,102566.46,1,2,782,0,1,0,0,1,0,0,1
584,693,0,43,4,152341.55,1,1,0,9241.78,0,5,299,1,0,0,0,0,0,1,0
585,513,1,29,10,0.0,2,0,1,25514.77,0,5,536,1,0,0,0,1,0,0,0
586,850,1,43,5,129305.09,2,0,1,19244.58,0,4,615,0,1,0,0,0,1,0,0
587,539,1,20,0,83459.86,1,1,1,146752.67,0,4,814,1,0,0,1,0,0,0,0
588,421,1,34,6,90723.36,1,1,1,12162.76,0,5,417,0,0,1,0,1,0,0,0
589,487,1,44,6,61691.45,1,1,1,53087.98,0,1,936,0,0,1,0,0,0,1,0
590,688,1,52,1,0.0,2,1,1,172033.57,0,1,635,1,0,0,1,0,0,0,0
591,581,0,26,3,105099.45,1,1,1,184520.0,1,5,877,0,1,0,1,0,0,0,1
592,650,0,25,2,114330.95,1,1,1,25325.07,0,1,876,0,1,0,1,0,0,0,0
593,612,0,38,1,0.0,2,1,1,9209.21,0,2,673,1,0,0,0,0,0,1,0
594,622,0,39,9,83456.79,2,0,0,38882.34,0,3,342,1,0,0,0,1,0,0,0
595,644,0,44,8,106022.73,2,0,0,148727.42,0,1,934,0,1,0,1,0,0,0,0
